2291,63.0-138.0,13,0.25,0.57,29,0.44
2313,63.0-138.0,16,0.47,0.56,41,0.84
2328,63.0-138.0,12,0.24,0.6,33,0.4
237,63.0-138.0,13,0.25,0.62,28,0.4
2397,63.0-138.0,18,0.24,0.54,42,0.44
2417,63.0-138.0,20,0.29,0.73,32,0.4
2432,63.0-138.0,17,0.28,0.71,29,0.4
2468,63.0-138.0,20,0.32,0.66,44,0.48
2525,63.0-138.0,20,0.28,0.64,40,0.44
2535,63.0-138.0,14,0.29,0.67,31,0.44
2544,63.0-138.0,17,0.17,0.42,30,0.4
2548,63.0-138.0,12,0.28,0.59,30,0.48
2583,63.0-138.0,17,0.33,0.68,33,0.48
2595,63.0-138.0,11,0.25,0.57,36,0.44
2625,63.0-138.0,10,0.25,0.63,20,0.4
2645,63.0-138.0,20,0.23,0.58,41,0.4
2649,63.0-138.0,16,0.37,0.54,26,0.68
2652,63.0-138.0,15,0.29,0.67,33,0.44
2658,63.0-138.0,17,0.23,0.58,31,0.4
2669,63.0-138.0,12,0.43,0.56,35,0.76
2675,63.0-138.0,19,0.34,0.71,31,0.48
2709,63.0-138.0,19,0.45,0.66,34,0.68
2712,63.0-138.0,17,0.29,0.6,39,0.48
28,63.0-138.0,15,0.22,0.5,28,0.44
288,63.0-138.0,12,0.27,0.56,25,0.48
36,63.0-138.0,20,0.32,0.58,40,0.56
372,63.0-138.0,13,0.44,0.58,37,0.76
384,63.0-138.0,20,0.29,0.6,31,0.48
472,63.0-138.0,13,0.35,0.63,36,0.56
584,63.0-138.0,16,0.31,0.59,32,0.52
62,63.0-138.0,13,0.26,0.64,23,0.4
72,63.0-138.0,15,0.27,0.57,37,0.48
740,63.0-138.0,11,0.49,0.58,21,0.84
760,63.0-138.0,19,0.26,0.55,34,0.48
767,63.0-138.0,10,0.36,0.74,25,0.48
78,63.0-138.0,19,0.3,0.57,39,0.52
799,63.0-138.0,18,0.26,0.55,36,0.48
816,63.0-138.0,15,0.23,0.57,37,0.4
821,63.0-138.0,14,0.3,0.75,30,0.4
840,63.0-138.0,20,0.26,0.58,38,0.44
846,63.0-138.0,17,0.36,0.65,35,0.56
849,63.0-138.0,12,0.3,0.63,33,0.48
876,63.0-138.0,10,0.41,0.74,25,0.56
916,63.0-138.0,13,0.5,0.63,29,0.8
947,63.0-138.0,18,0.45,0.63,31,0.72
987,63.0-138.0,17,0.25,0.57,35,0.44
998,63.0-138.0,11,0.26,0.66,25,0.4
1048,63.0-139.0,10,0.4,0.72,33,0.56
1060,63.0-139.0,19,0.36,0.6,35,0.6
1066,63.0-139.0,19,0.26,0.66,44,0.4
1076,63.0-139.0,13,0.27,0.57,35,0.48
1088,63.0-139.0,10,0.25,0.57,35,0.44
1155,63.0-139.0,19,0.21,0.53,33,0.4
116,63.0-139.0,16,0.23,0.57,34,0.4
124,63.0-139.0,19,0.23,0.57,30,0.4
1267,63.0-139.0,20,0.24,0.59,34,0.4
1323,63.0-139.0,11,0.27,0.62,36,0.44
1335,63.0-139.0,15,0.32,0.62,29,0.52
1355,63.0-139.0,12,0.22,0.54,28,0.4
1356,63.0-139.0,17,0.32,0.61,35,0.52
142,63.0-139.0,15,0.23,0.53,33,0.44
1449,63.0-139.0,11,0.5,0.63,36,0.8
1459,63.0-139.0,20,0.2,0.49,33,0.4
1463,63.0-139.0,11,0.28,0.58,22,0.48
150,63.0-139.0,16,0.25,0.56,28,0.44
1501,63.0-139.0,13,0.43,0.63,31,0.68
1503,63.0-139.0,19,0.36,0.56,35,0.64
151,63.0-139.0,13,0.22,0.56,35,0.4
1515,63.0-139.0,13,0.28,0.71,31,0.4
1519,63.0-139.0,20,0.28,0.64,30,0.44
1520,63.0-139.0,11,0.22,0.51,35,0.44
1530,63.0-139.0,12,0.27,0.49,29,0.56
1535,63.0-139.0,19,0.38,0.64,40,0.6
1542,63.0-139.0,18,0.24,0.59,41,0.4
1545,63.0-139.0,15,0.27,0.56,33,0.48
1564,63.0-139.0,10,0.2,0.49,22,0.4
1572,63.0-139.0,16,0.18,0.46,28,0.4
1578,63.0-139.0,14,0.31,0.6,28,0.52
1593,63.0-139.0,20,0.31,0.64,45,0.48
1598,63.0-139.0,17,0.34,0.71,41,0.48
1599,63.0-139.0,12,0.45,0.54,28,0.84
1603,63.0-139.0,13,0.39,0.7,36,0.56
1605,63.0-139.0,17,0.27,0.61,37,0.44
1613,63.0-139.0,11,0.26,0.54,36,0.48
1617,63.0-139.0,11,0.23,0.48,23,0.48
1650,63.0-139.0,13,0.31,0.55,32,0.56
1660,63.0-139.0,11,0.25,0.62,33,0.4
1662,63.0-139.0,19,0.36,0.64,38,0.56
1694,63.0-139.0,15,0.26,0.59,31,0.44
1705,63.0-139.0,15,0.31,0.6,30,0.52
1720,63.0-139.0,16,0.24,0.59,30,0.4
1765,63.0-139.0,10,0.39,0.57,33,0.68
1774,63.0-139.0,13,0.26,0.66,32,0.4
1790,63.0-139.0,19,0.32,0.8,41,0.4
1792,63.0-139.0,20,0.3,0.62,30,0.48
1812,63.0-139.0,15,0.25,0.57,37,0.44
1813,63.0-139.0,17,0.35,0.46,28,0.76
1833,63.0-139.0,12,0.42,0.53,23,0.8
1839,63.0-139.0,14,0.22,0.56,31,0.4
1843,63.0-139.0,11,0.42,0.66,35,0.64
1884,63.0-139.0,18,0.19,0.43,31,0.44
1944,63.0-139.0,16,0.36,0.75,36,0.48
1961,63.0-139.0,20,0.22,0.55,42,0.4
1965,63.0-139.0,10,0.22,0.5,28,0.44
1994,63.0-139.0,16,0.26,0.65,27,0.4
1995,63.0-139.0,20,0.39,0.58,33,0.68
2016,63.0-139.0,13,0.28,0.69,38,0.4
2031,63.0-139.0,14,0.31,0.56,32,0.56
206,63.0-139.0,18,0.28,0.7,32,0.4
2064,63.0-139.0,18,0.48,0.6,38,0.8
2155,63.0-139.0,12,0.43,0.57,29,0.76
2175,63.0-139.0,20,0.2,0.51,41,0.4
2201,63.0-139.0,13,0.35,0.73,26,0.48
2225,63.0-139.0,11,0.33,0.49,25,0.68
2313,63.0-139.0,18,0.52,0.56,32,0.92
2328,63.0-139.0,18,0.24,0.6,36,0.4
237,63.0-139.0,16,0.27,0.62,36,0.44
2371,63.0-139.0,18,0.23,0.53,39,0.44
2397,63.0-139.0,16,0.22,0.54,35,0.4
24,63.0-139.0,13,0.29,0.49,37,0.6
2401,63.0-139.0,17,0.26,0.54,27,0.48
2403,63.0-139.0,16,0.24,0.59,32,0.4
2432,63.0-139.0,14,0.28,0.71,26,0.4
2468,63.0-139.0,11,0.26,0.66,31,0.4
2511,63.0-139.0,16,0.29,0.66,36,0.44
2525,63.0-139.0,17,0.28,0.64,35,0.44
2536,63.0-139.0,10,0.27,0.57,34,0.48
2544,63.0-139.0,18,0.18,0.42,28,0.44
2545,63.0-139.0,17,0.2,0.46,32,0.44
2548,63.0-139.0,15,0.26,0.59,32,0.44
2583,63.0-139.0,13,0.3,0.68,29,0.44
2595,63.0-139.0,16,0.48,0.57,40,0.84
2612,63.0-139.0,10,0.25,0.63,35,0.4
2618,63.0-139.0,11,0.22,0.54,21,0.4
2645,63.0-139.0,19,0.26,0.58,40,0.44
2649,63.0-139.0,18,0.37,0.54,30,0.68
2658,63.0-139.0,13,0.37,0.58,32,0.64
2668,63.0-139.0,15,0.24,0.59,34,0.4
2669,63.0-139.0,10,0.52,0.56,28,0.92
2673,63.0-139.0,12,0.3,0.53,32,0.56
2675,63.0-139.0,11,0.28,0.71,25,0.4
2703,63.0-139.0,11,0.24,0.49,25,0.48
2709,63.0-139.0,11,0.55,0.66,23,0.84
2712,63.0-139.0,15,0.29,0.6,25,0.48
28,63.0-139.0,20,0.3,0.5,35,0.6
314,63.0-139.0,18,0.22,0.55,35,0.4
36,63.0-139.0,19,0.3,0.58,43,0.52
372,63.0-139.0,18,0.56,0.58,29,0.96
384,63.0-139.0,11,0.26,0.6,25,0.44
472,63.0-139.0,11,0.25,0.63,29,0.4
496,63.0-139.0,15,0.23,0.58,38,0.4
584,63.0-139.0,17,0.31,0.59,38,0.52
595,63.0-139.0,15,0.26,0.6,27,0.44
62,63.0-139.0,20,0.26,0.64,33,0.4
72,63.0-139.0,19,0.32,0.57,41,0.56
740,63.0-139.0,13,0.53,0.58,27,0.92
760,63.0-139.0,15,0.26,0.55,29,0.48
767,63.0-139.0,10,0.3,0.74,26,0.4
78,63.0-139.0,17,0.32,0.57,31,0.56
799,63.0-139.0,20,0.24,0.55,32,0.44
812,63.0-139.0,16,0.19,0.48,38,0.4
816,63.0-139.0,11,0.23,0.57,21,0.4
818,63.0-139.0,17,0.28,0.71,30,0.4
840,63.0-139.0,12,0.23,0.58,31,0.4
846,63.0-139.0,16,0.49,0.65,39,0.76
849,63.0-139.0,18,0.25,0.63,35,0.4
851,63.0-139.0,16,0.25,0.62,38,0.4
857,63.0-139.0,18,0.19,0.43,40,0.44
876,63.0-139.0,20,0.38,0.74,33,0.52
916,63.0-139.0,17,0.35,0.63,39,0.56
932,63.0-139.0,12,0.26,0.54,32,0.48
947,63.0-139.0,12,0.28,0.63,26,0.44
971,63.0-139.0,18,0.27,0.49,30,0.56
983,63.0-139.0,10,0.22,0.56,33,0.4
985,63.0-139.0,19,0.23,0.57,40,0.4
987,63.0-139.0,14,0.3,0.57,33,0.52
998,63.0-139.0,19,0.26,0.66,42,0.4
1036,63.0-140.0,11,0.3,0.69,30,0.44
1048,63.0-140.0,16,0.35,0.72,31,0.48
1060,63.0-140.0,13,0.41,0.6,26,0.68
1066,63.0-140.0,17,0.37,0.66,38,0.56
1076,63.0-140.0,20,0.27,0.57,36,0.48
1087,63.0-140.0,15,0.31,0.56,28,0.56
1088,63.0-140.0,19,0.39,0.57,38,0.68
1099,63.0-140.0,19,0.27,0.49,42,0.56
1112,63.0-140.0,15,0.22,0.55,32,0.4
1118,63.0-140.0,12,0.31,0.59,31,0.52
1144,63.0-140.0,15,0.29,0.65,38,0.44
1155,63.0-140.0,20,0.28,0.53,31,0.52
1172,63.0-140.0,18,0.29,0.67,41,0.44
124,63.0-140.0,17,0.23,0.57,27,0.4
1270,63.0-140.0,20,0.29,0.67,38,0.44
1312,63.0-140.0,20,0.28,0.5,32,0.56
1338,63.0-140.0,16,0.3,0.63,41,0.48
1351,63.0-140.0,13,0.33,0.51,38,0.64
1355,63.0-140.0,16,0.45,0.54,29,0.84
1383,63.0-140.0,11,0.24,0.6,31,0.4
1400,63.0-140.0,17,0.22,0.55,41,0.4
142,63.0-140.0,10,0.23,0.53,27,0.44
1430,63.0-140.0,18,0.29,0.56,28,0.52
1436,63.0-140.0,20,0.19,0.47,36,0.4
1463,63.0-140.0,16,0.37,0.58,27,0.64
1472,63.0-140.0,18,0.31,0.55,33,0.56
1475,63.0-140.0,10,0.24,0.59,25,0.4
1488,63.0-140.0,16,0.29,0.72,33,0.4
1496,63.0-140.0,16,0.22,0.51,32,0.44
1501,63.0-140.0,10,0.3,0.63,30,0.48
1503,63.0-140.0,17,0.54,0.56,40,0.96
1518,63.0-140.0,15,0.19,0.44,37,0.44
1519,63.0-140.0,14,0.54,0.64,33,0.84
1525,63.0-140.0,18,0.34,0.53,28,0.64
1530,63.0-140.0,15,0.39,0.49,34,0.8
1534,63.0-140.0,10,0.21,0.52,25,0.4
1535,63.0-140.0,13,0.61,0.64,24,0.96
1545,63.0-140.0,16,0.29,0.56,29,0.52
156,63.0-140.0,14,0.26,0.54,30,0.48
1570,63.0-140.0,19,0.23,0.57,37,0.4
1578,63.0-140.0,11,0.5,0.6,26,0.84
1589,63.0-140.0,20,0.3,0.47,39,0.64
1603,63.0-140.0,18,0.39,0.7,28,0.56
1617,63.0-140.0,17,0.19,0.48,41,0.4
1638,63.0-140.0,19,0.24,0.5,40,0.48
1645,63.0-140.0,18,0.36,0.64,38,0.56
1650,63.0-140.0,10,0.37,0.55,24,0.68
1662,63.0-140.0,17,0.26,0.64,38,0.4
1692,63.0-140.0,13,0.26,0.64,30,0.4
1694,63.0-140.0,18,0.31,0.59,29,0.52
1697,63.0-140.0,13,0.25,0.62,31,0.4
1705,63.0-140.0,17,0.36,0.6,30,0.6
1717,63.0-140.0,20,0.2,0.5,37,0.4
1720,63.0-140.0,15,0.38,0.59,40,0.64
1741,63.0-140.0,16,0.23,0.57,30,0.4
1765,63.0-140.0,13,0.41,0.57,34,0.72
1774,63.0-140.0,13,0.4,0.66,30,0.6
1777,63.0-140.0,16,0.28,0.71,33,0.4
1784,63.0-140.0,10,0.4,0.59,20,0.68
1813,63.0-140.0,13,0.26,0.46,32,0.56
1833,63.0-140.0,12,0.23,0.53,24,0.44
1837,63.0-140.0,20,0.36,0.6,30,0.6
1839,63.0-140.0,12,0.4,0.56,26,0.72
1859,63.0-140.0,10,0.24,0.6,22,0.4
1867,63.0-140.0,20,0.25,0.52,39,0.48
1890,63.0-140.0,10,0.22,0.55,20,0.4
1902,63.0-140.0,11,0.23,0.57,34,0.4
1927,63.0-140.0,19,0.2,0.49,36,0.4
1944,63.0-140.0,11,0.48,0.75,27,0.64
1956,63.0-140.0,18,0.32,0.67,34,0.48
1962,63.0-140.0,10,0.4,0.62,23,0.64
1965,63.0-140.0,17,0.3,0.5,37,0.6
197,63.0-140.0,10,0.45,0.75,34,0.6
1979,63.0-140.0,12,0.23,0.57,25,0.4
1989,63.0-140.0,17,0.25,0.52,35,0.48
2000,63.0-140.0,13,0.24,0.6,25,0.4
2016,63.0-140.0,16,0.3,0.69,29,0.44
206,63.0-140.0,20,0.39,0.7,40,0.56
2129,63.0-140.0,10,0.23,0.57,30,0.4
2131,63.0-140.0,13,0.23,0.53,38,0.44
2155,63.0-140.0,16,0.3,0.57,29,0.52
2182,63.0-140.0,19,0.22,0.5,30,0.44
2201,63.0-140.0,15,0.41,0.73,32,0.56
2225,63.0-140.0,11,0.39,0.49,21,0.8
2232,63.0-140.0,17,0.29,0.6,39,0.48
2248,63.0-140.0,10,0.26,0.66,30,0.4
2284,63.0-140.0,19,0.47,0.62,40,0.76
2291,63.0-140.0,18,0.32,0.57,34,0.56
2310,63.0-140.0,10,0.28,0.69,28,0.4
2313,63.0-140.0,11,0.54,0.56,24,0.96
2317,63.0-140.0,15,0.23,0.57,33,0.4
2349,63.0-140.0,11,0.24,0.61,26,0.4
2373,63.0-140.0,18,0.26,0.66,42,0.4
2403,63.0-140.0,15,0.31,0.59,26,0.52
2417,63.0-140.0,13,0.35,0.73,34,0.48
2432,63.0-140.0,11,0.37,0.71,34,0.52
2478,63.0-140.0,14,0.4,0.67,33,0.6
2505,63.0-140.0,11,0.24,0.61,31,0.4
2517,63.0-140.0,15,0.27,0.67,35,0.4
2525,63.0-140.0,15,0.33,0.64,26,0.52
2535,63.0-140.0,15,0.27,0.67,40,0.4
2548,63.0-140.0,11,0.24,0.59,26,0.4
2564,63.0-140.0,11,0.3,0.57,22,0.52
2583,63.0-140.0,13,0.46,0.68,26,0.68
2626,63.0-140.0,12,0.25,0.56,29,0.44
2645,63.0-140.0,16,0.49,0.58,40,0.84
2649,63.0-140.0,12,0.37,0.54,32,0.68
2652,63.0-140.0,11,0.48,0.67,25,0.72
2673,63.0-140.0,11,0.38,0.53,27,0.72
268,63.0-140.0,14,0.22,0.56,33,0.4
2709,63.0-140.0,12,0.26,0.66,37,0.4
2712,63.0-140.0,18,0.26,0.6,32,0.44
273,63.0-140.0,19,0.32,0.66,29,0.48
288,63.0-140.0,14,0.36,0.56,34,0.64
314,63.0-140.0,19,0.22,0.55,29,0.4
383,63.0-140.0,15,0.23,0.52,29,0.44
418,63.0-140.0,20,0.29,0.66,42,0.44
479,63.0-140.0,10,0.28,0.59,32,0.48
660,63.0-140.0,16,0.29,0.61,39,0.48
72,63.0-140.0,11,0.23,0.57,25,0.4
757,63.0-140.0,16,0.22,0.56,36,0.4
760,63.0-140.0,19,0.4,0.55,36,0.72
78,63.0-140.0,12,0.25,0.57,34,0.44
818,63.0-140.0,10,0.28,0.71,33,0.4
821,63.0-140.0,15,0.3,0.75,28,0.4
822,63.0-140.0,17,0.38,0.64,28,0.6
836,63.0-140.0,11,0.22,0.56,22,0.4
846,63.0-140.0,11,0.36,0.65,32,0.56
849,63.0-140.0,20,0.25,0.63,36,0.4
857,63.0-140.0,19,0.28,0.43,33,0.64
876,63.0-140.0,10,0.47,0.74,23,0.64
879,63.0-140.0,15,0.28,0.71,35,0.4
881,63.0-140.0,14,0.23,0.53,38,0.44
884,63.0-140.0,20,0.28,0.71,44,0.4
983,63.0-140.0,11,0.22,0.56,24,0.4
985,63.0-140.0,19,0.32,0.57,33,0.56
1020,63.0-145.0,19,0.24,0.55,43,0.44
1066,63.0-145.0,15,0.37,0.66,34,0.56
1068,63.0-145.0,12,0.24,0.61,32,0.4
1099,63.0-145.0,15,0.24,0.49,30,0.48
1124,63.0-145.0,19,0.22,0.5,38,0.44
1155,63.0-145.0,18,0.23,0.53,42,0.44
116,63.0-145.0,12,0.55,0.57,26,0.96
1285,63.0-145.0,12,0.25,0.44,28,0.56
1312,63.0-145.0,20,0.24,0.5,45,0.48
1351,63.0-145.0,19,0.2,0.51,43,0.4
1355,63.0-145.0,13,0.35,0.54,30,0.64
1363,63.0-145.0,20,0.21,0.52,38,0.4
1376,63.0-145.0,11,0.24,0.47,24,0.52
1475,63.0-145.0,18,0.26,0.59,28,0.44
1530,63.0-145.0,12,0.22,0.49,26,0.44
1537,63.0-145.0,14,0.2,0.51,28,0.4
156,63.0-145.0,17,0.48,0.54,34,0.88
1578,63.0-145.0,19,0.24,0.6,43,0.4
1589,63.0-145.0,20,0.19,0.47,36,0.4
1660,63.0-145.0,13,0.35,0.62,38,0.56
1682,63.0-145.0,16,0.31,0.64,31,0.48
1813,63.0-145.0,15,0.26,0.46,29,0.56
1839,63.0-145.0,16,0.22,0.56,40,0.4
1890,63.0-145.0,14,0.26,0.55,34,0.48
1891,63.0-145.0,20,0.22,0.5,41,0.44
1928,63.0-145.0,18,0.25,0.49,40,0.52
1932,63.0-145.0,13,0.25,0.62,32,0.4
1940,63.0-145.0,18,0.21,0.47,40,0.44
1964,63.0-145.0,16,0.28,0.53,36,0.52
1965,63.0-145.0,18,0.36,0.5,33,0.72
2000,63.0-145.0,19,0.24,0.6,33,0.4
2006,63.0-145.0,14,0.25,0.52,27,0.48
2018,63.0-145.0,15,0.25,0.52,30,0.48
2087,63.0-145.0,10,0.43,0.63,26,0.68
214,63.0-145.0,12,0.26,0.6,30,0.44
2170,63.0-145.0,16,0.29,0.52,36,0.56
2225,63.0-145.0,20,0.24,0.49,32,0.48
2239,63.0-145.0,14,0.34,0.61,35,0.56
2271,63.0-145.0,17,0.26,0.47,36,0.56
2291,63.0-145.0,13,0.25,0.57,27,0.44
2292,63.0-145.0,13,0.23,0.57,28,0.4
2317,63.0-145.0,20,0.34,0.57,39,0.6
2396,63.0-145.0,11,0.18,0.44,28,0.4
2478,63.0-145.0,16,0.54,0.67,35,0.8
2511,63.0-145.0,12,0.26,0.66,23,0.4
2541,63.0-145.0,15,0.24,0.5,36,0.48
2587,63.0-145.0,20,0.3,0.69,43,0.44
2598,63.0-145.0,11,0.43,0.49,34,0.88
2605,63.0-145.0,19,0.23,0.53,31,0.44
2645,63.0-145.0,14,0.26,0.58,25,0.44
2650,63.0-145.0,13,0.25,0.56,35,0.44
288,63.0-145.0,16,0.56,0.56,41,1.0
660,63.0-145.0,11,0.27,0.61,28,0.44
721,63.0-145.0,15,0.31,0.64,28,0.48
760,63.0-145.0,20,0.26,0.55,33,0.48
80,63.0-145.0,18,0.31,0.49,35,0.64
857,63.0-145.0,20,0.29,0.43,42,0.68
905,63.0-145.0,10,0.25,0.53,22,0.48
985,63.0-145.0,11,0.23,0.57,35,0.4
1001,64.0-112.0,17,0.48,0.54,31,0.88
1018,64.0-112.0,14,0.31,0.59,28,0.52
1102,64.0-112.0,13,0.25,0.53,31,0.48
1239,64.0-112.0,17,0.23,0.58,29,0.4
1308,64.0-112.0,20,0.26,0.55,35,0.48
1401,64.0-112.0,14,0.23,0.47,28,0.48
1407,64.0-112.0,17,0.25,0.56,39,0.44
1527,64.0-112.0,15,0.25,0.63,30,0.4
1541,64.0-112.0,16,0.22,0.49,33,0.44
1559,64.0-112.0,10,0.2,0.51,24,0.4
1570,64.0-112.0,15,0.23,0.57,26,0.4
1599,64.0-112.0,11,0.22,0.54,31,0.4
1648,64.0-112.0,14,0.37,0.55,34,0.68
1707,64.0-112.0,12,0.27,0.51,26,0.52
1767,64.0-112.0,20,0.19,0.44,34,0.44
1831,64.0-112.0,19,0.35,0.55,34,0.64
1862,64.0-112.0,14,0.19,0.47,35,0.4
1965,64.0-112.0,20,0.2,0.5,42,0.4
202,64.0-112.0,16,0.41,0.6,31,0.68
2106,64.0-112.0,12,0.27,0.49,36,0.56
2121,64.0-112.0,15,0.23,0.57,29,0.4
2303,64.0-112.0,14,0.25,0.52,36,0.48
232,64.0-112.0,10,0.3,0.58,34,0.52
2440,64.0-112.0,16,0.25,0.56,29,0.44
2483,64.0-112.0,19,0.24,0.61,40,0.4
2586,64.0-112.0,14,0.23,0.53,34,0.44
2606,64.0-112.0,11,0.25,0.53,31,0.48
2670,64.0-112.0,17,0.31,0.6,33,0.52
273,64.0-112.0,19,0.26,0.66,31,0.4
431,64.0-112.0,17,0.26,0.6,29,0.44
439,64.0-112.0,17,0.27,0.56,40,0.48
688,64.0-112.0,18,0.25,0.62,31,0.4
720,64.0-112.0,16,0.36,0.57,37,0.64
878,64.0-112.0,15,0.41,0.64,39,0.64
993,64.0-112.0,18,0.34,0.53,29,0.64
1001,64.0-113.0,14,0.32,0.54,28,0.6
1018,64.0-113.0,20,0.33,0.59,37,0.56
1102,64.0-113.0,10,0.23,0.53,23,0.44
1239,64.0-113.0,10,0.23,0.58,26,0.4
1307,64.0-113.0,17,0.26,0.6,27,0.44
1308,64.0-113.0,12,0.26,0.55,23,0.48
1372,64.0-113.0,17,0.22,0.56,38,0.4
1401,64.0-113.0,17,0.21,0.47,28,0.44
1407,64.0-113.0,11,0.22,0.56,30,0.4
1527,64.0-113.0,15,0.25,0.63,35,0.4
1559,64.0-113.0,17,0.22,0.51,27,0.44
1570,64.0-113.0,19,0.23,0.57,40,0.4
1622,64.0-113.0,12,0.25,0.63,31,0.4
1648,64.0-113.0,20,0.26,0.55,45,0.48
1707,64.0-113.0,20,0.24,0.51,43,0.48
1767,64.0-113.0,18,0.18,0.44,33,0.4
1827,64.0-113.0,14,0.31,0.59,37,0.52
1831,64.0-113.0,11,0.35,0.55,28,0.64
1862,64.0-113.0,18,0.28,0.47,38,0.6
202,64.0-113.0,19,0.34,0.6,38,0.56
2029,64.0-113.0,19,0.22,0.56,38,0.4
2106,64.0-113.0,10,0.25,0.49,32,0.52
2303,64.0-113.0,11,0.27,0.52,28,0.52
232,64.0-113.0,15,0.35,0.58,40,0.6
2440,64.0-113.0,19,0.22,0.56,29,0.4
2483,64.0-113.0,10,0.24,0.61,24,0.4
2586,64.0-113.0,12,0.34,0.53,31,0.64
2606,64.0-113.0,10,0.25,0.53,34,0.48
2670,64.0-113.0,17,0.29,0.6,41,0.48
2682,64.0-113.0,10,0.26,0.54,35,0.48
273,64.0-113.0,15,0.26,0.66,35,0.4
431,64.0-113.0,15,0.26,0.6,31,0.44
439,64.0-113.0,18,0.31,0.56,38,0.56
688,64.0-113.0,16,0.25,0.62,36,0.4
720,64.0-113.0,19,0.36,0.57,34,0.64
769,64.0-113.0,15,0.24,0.59,32,0.4
878,64.0-113.0,19,0.41,0.64,29,0.64
986,64.0-113.0,19,0.22,0.56,29,0.4
993,64.0-113.0,18,0.32,0.53,29,0.6
1036,64.0-139.0,18,0.28,0.69,43,0.4
1048,64.0-139.0,16,0.32,0.72,35,0.44
1060,64.0-139.0,17,0.26,0.6,34,0.44
1066,64.0-139.0,12,0.4,0.66,23,0.6
1076,64.0-139.0,17,0.23,0.57,32,0.4
1087,64.0-139.0,15,0.27,0.56,29,0.48
1144,64.0-139.0,11,0.26,0.65,26,0.4
1150,64.0-139.0,16,0.23,0.57,39,0.4
1155,64.0-139.0,11,0.23,0.53,34,0.44
1240,64.0-139.0,17,0.21,0.52,31,0.4
1335,64.0-139.0,18,0.27,0.62,33,0.44
1351,64.0-139.0,19,0.2,0.51,40,0.4
1355,64.0-139.0,18,0.3,0.54,28,0.56
142,64.0-139.0,14,0.23,0.53,32,0.44
1430,64.0-139.0,10,0.29,0.56,26,0.52
1463,64.0-139.0,17,0.23,0.58,34,0.4
1472,64.0-139.0,19,0.31,0.55,35,0.56
1503,64.0-139.0,15,0.52,0.56,35,0.92
1519,64.0-139.0,13,0.31,0.64,29,0.48
1525,64.0-139.0,18,0.3,0.53,31,0.56
1530,64.0-139.0,11,0.27,0.49,26,0.56
1535,64.0-139.0,19,0.56,0.64,29,0.88
1578,64.0-139.0,18,0.6,0.6,29,1.0
1593,64.0-139.0,10,0.31,0.64,25,0.48
1603,64.0-139.0,12,0.39,0.7,35,0.56
1613,64.0-139.0,18,0.26,0.54,28,0.48
1617,64.0-139.0,13,0.23,0.48,38,0.48
1638,64.0-139.0,20,0.22,0.5,43,0.44
1645,64.0-139.0,20,0.26,0.64,39,0.4
1650,64.0-139.0,18,0.33,0.55,28,0.6
1651,64.0-139.0,13,0.26,0.64,24,0.4
1694,64.0-139.0,11,0.24,0.59,35,0.4
1698,64.0-139.0,18,0.26,0.59,34,0.44
1705,64.0-139.0,13,0.31,0.6,31,0.52
1717,64.0-139.0,19,0.24,0.5,35,0.48
1774,64.0-139.0,15,0.26,0.66,33,0.4
1777,64.0-139.0,13,0.34,0.71,38,0.48
1784,64.0-139.0,18,0.54,0.59,30,0.92
1813,64.0-139.0,11,0.24,0.46,23,0.52
1826,64.0-139.0,15,0.22,0.51,38,0.44
1833,64.0-139.0,18,0.23,0.53,37,0.44
1839,64.0-139.0,18,0.25,0.56,38,0.44
1859,64.0-139.0,11,0.24,0.6,36,0.4
1902,64.0-139.0,11,0.23,0.57,35,0.4
1956,64.0-139.0,13,0.29,0.67,33,0.44
1962,64.0-139.0,20,0.25,0.62,35,0.4
197,64.0-139.0,20,0.36,0.75,44,0.48
1971,64.0-139.0,15,0.25,0.62,30,0.4
1979,64.0-139.0,19,0.23,0.57,38,0.4
1989,64.0-139.0,15,0.23,0.52,32,0.44
2082,64.0-139.0,20,0.22,0.49,42,0.44
2131,64.0-139.0,16,0.23,0.53,39,0.44
2155,64.0-139.0,15,0.32,0.57,34,0.56
2225,64.0-139.0,20,0.29,0.49,32,0.6
2232,64.0-139.0,10,0.29,0.6,32,0.48
2284,64.0-139.0,17,0.42,0.62,27,0.68
2291,64.0-139.0,19,0.25,0.57,40,0.44
2310,64.0-139.0,10,0.39,0.69,26,0.56
2313,64.0-139.0,20,0.27,0.56,32,0.48
2373,64.0-139.0,11,0.26,0.66,30,0.4
2401,64.0-139.0,14,0.22,0.54,36,0.4
2403,64.0-139.0,12,0.24,0.59,27,0.4
2417,64.0-139.0,10,0.5,0.73,27,0.68
2432,64.0-139.0,11,0.28,0.71,30,0.4
2525,64.0-139.0,10,0.28,0.64,22,0.44
2529,64.0-139.0,10,0.27,0.57,22,0.48
2535,64.0-139.0,16,0.27,0.67,38,0.4
2548,64.0-139.0,13,0.45,0.59,30,0.76
2583,64.0-139.0,18,0.3,0.68,38,0.44
2645,64.0-139.0,11,0.37,0.58,22,0.64
2649,64.0-139.0,18,0.3,0.54,42,0.56
2652,64.0-139.0,20,0.29,0.67,30,0.44
2673,64.0-139.0,18,0.28,0.53,42,0.52
2712,64.0-139.0,17,0.29,0.6,35,0.48
288,64.0-139.0,11,0.31,0.56,29,0.56
365,64.0-139.0,18,0.31,0.52,39,0.6
372,64.0-139.0,14,0.3,0.58,27,0.52
